client_id,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8,task_9,task_10,task_11
fb02faf768bbabfdd6619f241c49439241117d1f,True,False,True,False,True,True,True,True,True,True,True
69a674b238dae2b0e5ad51e6656fd3db603f1e17,False,False,True,True,True,True,True,True,True,True,True
fc9e66d87377c63adb896e8b88d46fa13150fa04,False,False,True,False,True,True,True,True,True,True,True
9b58b92d40b9cb2eaa3d8ec396a334fcde793860,False,True,True,False,True,True,True,True,True,True,True
e6104e5958aae68adbe3a5e87db9f6ab556483a8,False,False,True,True,True,True,True,True,True,True,True
5be16d7b12d8e441a0f98215b560cfbabdea057c,False,False,True,False,True,True,True,True,True,True,True
f872026c5b060e9b7234fccd4d3e747974bddc69,False,False,True,False,True,True,True,True,True,True,True
f9caad491baa789d21a3277b0585db395eaaaf56,False,False,True,False,True,True,True,True,True,True,True
a319d65deb66a7deeecfb600bd2ca2f12c8aaa21,False,False,True,False,True,True,True,True,True,True,True
36b4b6a901381fc317697f57250f9d21e3731e8c,False,False,True,False,True,True,True,True,True,True,True
35de1591dd950fd3b52e6a832c6e0c294474bc8d,True,False,True,False,True,True,True,True,True,True,True
197c26adf119f27e8ec3aef6f72ecb251ab93074,False,False,True,False,True,True,True,True,True,True,True
20ddc76c887c4746542b1d9c5c79fa52e562a942,False,False,True,False,True,True,True,True,True,True,True
22395cd385dd558d1ff59e42a5be6f9cc9d42b05,True,True,True,False,True,True,True,True,True,True,True
0ad140118c07e12950bd406912f5bf094675ca60,True,True,True,False,True,True,True,True,True,True,True
70387a1cc63f0a50be6947780236933d40ae9dbd,True,True,True,False,True,True,True,True,True,True,True
d5fdf93d8a3f629b1f66cc2464354597cc3debfc,False,False,True,True,True,True,True,True,True,True,True
fc8130818e3bf6eb104538acae191723c5a8950b,False,False,True,False,True,True,True,True,True,True,True
364e5c119351b3edf014bd2d02f59cdddd0bee84,True,False,False,True,True,True,True,True,True,True,True
4e3874cc5553258d6fdbb10e0165c8f8748a8434,False,False,False,True,True,True,True,True,True,True,True
2301e31194215534bc39f2e1e2d9dabb3a7a581b,False,False,True,True,True,True,True,True,True,True,True
e6e6046685d5d3e14dc64f0b854cc42a428e600c,False,False,True,True,True,True,True,True,True,True,True
a9394527ec90a9d1016a2f54203fc2d825655302,False,False,True,False,True,True,True,True,True,True,True
1d37a7bd4b9ca527b89087b13ef608e601605636,False,False,True,True,True,True,True,True,True,True,True
c637e67e0299080065a5520581715dca7a924554,True,True,True,False,True,True,True,True,True,True,True
3d1817525972d20a594418ba9db98ff3b47fac41,True,False,True,False,True,True,True,True,True,True,True
eb488f9a69a8f53f133356a6fc9e20e51c6d3764,False,False,True,True,True,True,True,True,True,True,True
33f7fd3aa430e8222b1d8404d7c9f440e6da9e99,False,False,True,True,True,True,True,True,True,True,True
1d83cb213a584248ddc2278070e44775b0a6e01b,False,False,True,True,True,True,True,True,True,True,True
beb2a76948919e381dee2db599b8563a50c3893b,False,False,True,False,True,True,True,True,True,True,True
d6eb53ba698b9b5635a5abb4b35eb47c715b1de1,False,True,True,False,True,True,True,True,True,True,True
1a4627795758d5ca8bbcd78e66388a2f3e4e4269,False,False,True,True,True,True,True,True,True,True,True
f0d9c3c8075d92f4d9dfcb91b302b8e7a8cd6cf3,False,False,True,True,True,True,True,True,True,True,True
31ed051eaeb3fb61872f0606092f4db915df4180,False,False,True,True,True,True,True,True,True,True,True
25f9de3ad96e540a0119d0e7e466d1ba06a617da,False,False,True,True,True,True,True,True,True,True,True
3b9ea50c5208240021923fa46833a2af17b50eba,False,False,True,False,True,True,True,True,True,True,True
c4ad12edc191f12b002c7d4d6d34174d1af5121e,False,False,True,False,True,True,True,True,True,True,True
5f6de65e2de1971be81b87f49c1f77ff915edea8,False,False,True,True,True,True,True,True,True,True,True
ad9d92b54bd9226727a0fb9a153bc90944358a50,False,False,True,False,True,True,True,True,True,True,True
65d60898579be6e6ee6e9a933f68d16e2b3d9020,False,False,True,True,True,True,True,True,True,True,True
f03a44be2992b43ec75da01901f83b3a38d841e0,False,False,True,True,True,True,True,True,True,True,True
620d96551bc17a102c04c39a6ec0d306c19f0be8,True,True,True,False,True,True,True,True,True,True,True
b2c44467a32ce4b0f53f4547c44e7c0020deb504,False,False,True,True,True,True,True,True,True,True,True
a04eebb9489d50d70957d96119c8725b21a2c5d3,True,True,True,False,True,True,True,True,True,True,True
34349392a60a3507a39642ddf501f5847d32f17f,False,False,True,False,True,True,True,True,True,True,True
96ff013ce6976dc7a70c0e08665674447c7fec82,False,True,True,True,True,True,True,True,True,True,True
1fd1472b16278eff56e31b618354412888944a5b,False,False,True,True,True,True,True,True,True,True,True
46e0c9199bc329abee63db66725eb0688aa689c0,True,False,True,False,True,True,True,True,True,True,True
6c2481247dc89e3664fb42e54c4a0acc9b1aee94,True,False,True,False,True,True,True,True,True,True,True
0898ac674ddf6b98f9495d37d735cbb308cceeda,False,True,True,False,True,True,True,True,True,True,True
3b0b2729698b31791c134b9fe1fa77af3b25a3c4,False,False,True,False,True,True,True,True,True,True,True
cc032bee394a9568f49a5695530d3b83a341f0f4,False,False,True,True,True,True,True,True,True,True,True
fc2dcb48d91b8d2b865329b7158f0041278bd814,False,False,True,True,True,True,True,True,True,True,True
9db76becf6d52ce4aa5840cc9fd76402e9fdaf15,True,False,True,False,True,True,True,True,True,True,True
3d04df8d2bf035edd1ea238ae679fac73039954f,False,False,True,False,True,True,True,True,True,True,True
c5702388f10b85dcc9b98cc9f2d6a7b96c5c20a2,False,False,True,True,True,True,True,True,True,True,True
38321f6b26d29fd2a1ca8b75fcbda964dc0d0720,True,True,True,False,True,True,True,True,True,True,True
7b44c2850c9838255c460295cbeeb13781df9248,False,False,True,True,True,True,True,True,True,True,True
fbb9998abc4f3ac495dba08966b8e74770ca1b65,False,False,True,True,True,True,True,True,True,True,True
f90e1890ba6f5f0333007f76bc5b6f08d59ebc6b,False,False,True,True,True,True,True,True,True,True,True
d431d562372ae140e6344b2a8272b90be7330a9a,False,False,False,False,True,True,True,True,True,True,True
bd7eec1b054ee46d1c0c72f08edcfa30baa2bf25,False,False,True,False,True,True,True,True,True,True,True
587e7cc538b94c7d930162cdd6b6bad730c6d6ee,False,True,True,False,True,True,True,True,True,True,True
b20d7b970967a96544c827dfcd5161a74eeb1f37,True,True,True,False,True,True,True,True,True,True,True
ecef004fcbab6449a905f21737beea5358a5ac29,True,True,True,False,True,True,True,True,True,True,True
41ed944b8e3571ae094a40b4223d2d88785b7a35,True,True,True,False,True,True,True,True,True,True,True
46662fc959a25cd902e6801b854138ebec870271,False,False,True,True,True,True,True,True,True,True,True
0ee7441f0c8ce85ac54015e01be579991cfbb11d,False,False,True,True,True,True,True,True,True,True,True
4c9162963fd8332a680d7f64dee4921ea8c5ae81,False,False,True,True,True,True,True,True,True,True,True
1fd61dae51b21e63ba66d78c70b2f76b092df5a6,False,False,True,False,True,True,True,True,True,True,True
b7961b6d4665044856b9245837aaa2d51bc6cdb2,False,False,True,False,True,True,True,True,True,True,True
43b90e40577abb9fa17eaeaa7ddab6786f02396f,False,False,True,True,True,True,True,True,True,True,True
d4bd0407fbc5a86173fd2ed28e8b231c7f4fe994,False,False,True,False,True,True,True,True,True,True,True
e45c6383e938c17abf5bd432d6f443bc9de9a320,False,False,False,True,True,True,True,True,True,True,True
5b67ad8800d8fb709a6991e27ce3dafec299d4e8,False,True,True,False,True,True,True,True,True,True,True
4578ba8fb48b9af5b40c279c1e248295b1a7cf8a,False,False,True,False,True,True,True,True,True,True,True
be01b7b105312071aea4d47d899a008d70d9e221,False,False,True,True,True,True,True,True,True,True,True
0874cf30523ff0eca6c41f2d5e714c2c6d04f563,False,True,True,True,True,True,True,True,True,True,True
ddb333b64853d333656b9c277f89d1702007f8c5,False,False,True,False,True,True,True,True,True,True,True
59064a08ea0e258dd68811473859a86c60b0c056,False,False,True,True,True,True,True,True,True,True,True
47f0c5b9b2f848caef28ca10d19e116d71427f65,True,False,True,False,True,True,True,True,True,True,True
d9f6f2b0d373d33f510e4bbccd7b67275cf58023,False,False,True,True,True,True,True,True,True,True,True
1abf901385d64c9ff685f175d98aa518fb33fc71,True,True,True,False,True,True,True,True,True,True,True
219e26c028eaa940bedeba3dc44f56b14dbb07f5,False,True,True,False,True,True,True,True,True,True,True
be071e51f04d402897956ca58940709cdb8592d2,True,False,True,False,True,True,True,True,True,True,True
a0912cd354b52712e538939843a3b8a6e6ba6547,False,False,True,True,True,True,True,True,True,True,True
892238d01874b4bdae9504a37d6c9615b3b97317,False,False,True,True,True,True,True,True,True,True,True
2ee4db72cffa5902d05e4b737860b2771d1176c9,True,True,True,False,True,True,True,True,True,True,True
b7ad46cdd999e49d5b628d5426e0d8b4bb5d6639,False,False,True,True,True,True,True,True,True,True,True
6541ef05d5824ae7bf9e1e60522860726ff53d17,True,False,True,False,True,True,True,True,True,True,True
9deee30bcb4eda1fe386e86eaca47bf5e5181e1b,False,False,True,False,True,True,True,True,True,True,True
10d8b8e17cb76d9ca6e0c1a228536f7c8cabfa61,False,False,True,False,True,True,True,True,True,True,True
e6e181382979ae90226934568048c75c42a713f5,True,False,True,False,True,True,True,True,True,True,True
7249fc2ff3ca53e13134b4e1a7f9abdc572bc637,False,False,True,True,True,True,True,True,True,True,True
345dd94557f20f42c8070771ca7e040cfb17fe5a,True,False,True,False,True,True,True,True,True,True,True
58bdb37194282339b96b9b4ab235b0a0b456e592,False,False,True,False,True,True,True,True,True,True,True
840b66f49b0bf49b49b4af00f95786042d59a0a8,True,False,True,False,True,True,True,True,True,True,True
9b2b07e19b1e5777530018de1152ba270f734a87,True,False,True,True,True,True,True,True,True,True,True
9636160c658e1c7fef5a487d2dedfa12c9d53010,True,False,True,False,True,True,True,True,True,True,True
934b61cf1c67dcfa4c11337e858dae8abf0b83bc,True,False,True,False,True,True,True,True,True,True,True
8d3937e94be11c061e26143a1f660fe8ef9769b8,False,False,True,True,True,True,True,True,True,True,True
8f4b7a4cbe7d4780ddf963c16a9124f1f0893db0,False,False,True,False,True,True,True,True,True,True,True
a07fb2ffe57ea772729b96467990905ab7578e92,False,False,True,False,True,True,True,True,True,True,True
0dd3ae2aa4f11196f4addbf40d0b9fbc9f4f8cdf,True,False,True,False,True,True,True,True,True,True,True
8686c575afca956c28fc4a8f4037680f7cedfdd7,False,False,True,True,True,True,True,True,True,True,True
b0bce10041a0cbd192b7734eecea7f79e6d3b564,False,True,True,True,True,True,True,True,True,True,True
639a386cfea604de875a0ab60f9f875744c85c73,True,True,True,False,True,True,True,True,True,True,True
6792ab5d04101ed5c6f11676266fd9b2c79c8e97,False,True,True,True,True,True,True,True,True,True,True
e31099d830685cd0b3bbc16e4bec1ac3f15294b0,True,True,True,False,True,True,True,True,True,True,True
5276718a9239d4b05ea2da43f12703b9bde24a1f,True,True,True,False,True,True,True,True,True,True,True
a05114f4cdb003f498b00fd5ae237860e60959a8,True,True,True,False,True,True,True,True,True,True,True
2ac97f576ef8a4919369a25cc638696b48d60a0f,False,False,True,True,True,True,True,True,True,True,True
b81443bd399985417d0a376efc0343a7e91c7c8b,True,False,True,True,True,True,True,True,True,True,True
8164ac623e35810f7bf6ea77c798dfde0cc56699,False,True,True,False,True,True,True,True,True,True,True
cba5a251e3c0c7aa669d0864ff6cdbc11db2d0a3,True,False,True,False,True,True,True,True,True,True,True
ae87a3dbf9461f3e0395efab7d6da097c94fe420,False,False,True,True,True,True,True,True,True,True,True
6f4f16f5f285c0f1156969e16ffd849a3ee3ab2d,False,False,True,False,True,True,True,True,True,True,True
badeb53bf6ee5c551764434cd440c7bf839f7b34,False,False,True,False,True,True,True,True,True,True,True
925a3ffbd5abb650f3347602f4cc509bf00e1340,False,True,True,True,True,True,True,True,True,True,True
34773460cb7991d3d2794c34398447a6f92a29e2,False,False,False,False,True,True,True,True,True,True,True
b924b86c19f656f8ea3352298d48519ab6421b18,True,True,True,False,True,True,True,True,True,True,True
bf105e3cde85b9eaaffcd8735ebf626cc3e24823,False,False,False,True,True,True,True,True,True,True,True
6866deeb73c52826421c6840087fdcda6ab41162,True,False,False,False,True,True,True,True,True,True,True
c38cb23c30a39c0c06b96d848576d2b7c05656b0,False,False,True,False,True,True,True,True,True,True,True
4ff6907cf67942e6e6d398ec8c37501989ac9a3f,False,False,True,True,True,True,True,True,True,True,True
e468c1d9a1cf168bc435059e90e00d664ec03aa5,False,False,True,False,True,True,True,True,True,True,True
ff057d238200ced7bd5464b87c481f52bb5ae331,False,False,True,True,True,True,True,True,True,True,True
47886fdaf7f18a3ccf004db39e1d647eb03b5b64,True,False,True,False,True,True,True,True,True,True,True
b5204ea66871cace0a068cb84c5c568782cdb25e,False,False,True,True,True,True,True,True,True,True,True
9f65dc234f874be7abd17274c01b697cc0f38935,False,False,True,True,True,True,True,True,True,True,True
3f847be408c1ae24ddf61c6dbf9695610d80a2cc,False,True,True,True,True,True,True,True,True,True,True
631ec3f7f2bc88ee8496f7788da05848491ca341,False,True,True,False,True,True,True,True,True,True,True
31344af611ff5c545d31132af1d1d8d162174523,False,False,False,True,True,True,True,True,True,True,True
dde12c65d6aaa1831728b03c81502eeefddfb201,False,True,True,False,True,True,True,True,True,True,True
14c221577dc7bb3242b563cb0397fb1d49f96014,True,True,True,False,True,True,True,True,True,True,True
da8cb003f8974b0a82754675fb79ce9731b03424,False,True,True,False,True,True,True,True,True,True,True
25f2c015b46b8ca89fbcd6d9a65c22596e13bc74,True,True,True,False,True,True,True,True,True,True,True
c292304effdd9ed61b618863210337702909d5cf,False,True,True,False,True,True,True,True,True,True,True
813d9d11cf5fc3609afa5453853bf0ca880551e7,True,True,True,False,True,True,True,True,True,True,True
438dff9febb1fd79e7b91bfef259c0e74272681f,False,False,True,True,True,True,True,True,True,True,True
976db265f4f51f8c09795d82628680f64112d3fd,False,False,True,True,True,True,True,True,True,True,True
e130a88a81d1af4419e575b02fcfd6b8f0c120ab,False,False,False,True,True,True,True,True,True,True,True
5bed4ce5cfade1ab38dfaa1ad3673aa37c1ccc6d,False,False,True,False,True,True,True,True,True,True,True
972b33b8b42143a40c6f15b576864b6ba0036442,True,False,True,False,True,True,True,True,True,True,True
e68cc2c825f04ea31b7d6867408781efc29274f9,False,False,True,True,True,True,True,True,True,True,True
417e9e6ae597fc1fc4191ec29240cfe72d77ebe4,False,False,True,True,True,True,True,True,True,True,True
4a9a0999d350c50ae216f6fc279417b52438c743,True,False,True,False,True,True,True,True,True,True,True
fd657e6fe1bf9e345c91e2a21d671feb29e0b279,False,False,True,True,True,True,True,True,True,True,True
9878a56cef193658513f9f1d4d4c9098e16c7aa1,True,False,True,False,True,True,True,True,True,True,True
94fcadc1b8b77850ce0c82b5471d12657d5df49f,False,False,True,True,True,True,True,True,True,True,True
7fb2a0257b35a5266e6a7b0e2b9614b90e599990,False,False,True,True,True,True,True,True,True,True,True
e79947a156b85b4939109cfc0227fd2e33872807,True,False,True,False,True,True,True,True,True,True,True
301655b6d0b4096ac3ef15ffcad03a3de43b5c14,False,False,True,True,True,True,True,True,True,True,True
17b6ae436d373752f8767ab9fc16fec6ca1ee7c2,False,False,True,True,True,True,True,True,True,True,True
4832e38097f740aaeeb531a995513af860a20556,False,False,True,True,True,True,True,True,True,True,True
b16d9065460c5837e2fee42758bbdb387c5e49a1,False,False,True,False,True,True,True,True,True,True,True
cfe08098f706d9dc3c831780a6833193d6f9ce9e,False,False,True,False,True,True,True,True,True,True,True
03cb0c41996f10ce432a255720134778a1949ae0,False,True,True,False,True,True,True,True,True,True,True
7ac86fadadbf413e6e1e14fb53728b31013e7634,False,False,True,False,True,True,True,True,True,True,True
afdb6acfd59c90eb9428a15f779409e8194f79f1,False,False,True,False,True,True,True,True,True,True,True
7fb69c1188f9fd780395af744e40ad032dca63c5,False,False,True,True,True,True,True,True,True,True,True
341e5055c425107b1b24ee832cd246c47793074d,True,False,False,False,True,True,True,True,True,True,True
0238946f1ca83627bd83a7969c22d0da33622757,False,True,True,True,True,True,True,True,True,True,True
ba8fec93358060c0e4d48326e80a18bc9eabf62e,False,False,True,True,True,True,True,True,True,True,True
dec917cea22799b95fc24e1c4791194f043304bb,True,True,True,False,True,True,True,True,True,True,True
6ad4a873a547a4683de559fb64c9b06439b283c8,False,False,True,True,True,True,True,True,True,True,True
bdf96ebb59b18ffdf0e4aede1b6d6cf6bee14d2e,False,False,True,True,True,True,True,True,True,True,True
0529d1cd9e4a80817b5823c5eff5a6cb1deb200c,True,True,True,False,True,True,True,True,True,True,True
58fb057daf114d18f3d412246ca89ddc0cad804e,False,False,True,False,True,True,True,True,True,True,True
390d0592635cd60175009cb88a179c72bac8de83,False,False,True,False,True,True,True,True,True,True,True
4a9fa859214edd2e482bce366d25846ee38d4a5f,True,True,True,False,True,True,True,True,True,True,True
9da884fd44915036fb15014b0b1924130e5e01ad,False,True,True,False,True,True,True,True,True,True,True
75c6a3e0be5301b3f6d1fa0c634b8356c2352f55,False,False,True,False,True,True,True,True,True,True,True
08f006823e3eecb459ff0f5751bedff904431967,False,False,True,False,True,True,True,True,True,True,True
de57a01cb184fd4364ada0578e520a7bb1fb9f11,False,False,True,False,True,True,True,True,True,True,True
8e80104e16eacfdb094a20af0fb27b9ff64f9e5b,False,False,True,True,True,True,True,True,True,True,True
7f07729d9b41ae6cdc5170e73b22f8e44f655f29,False,False,False,True,True,True,True,True,True,True,True
70e6632e9563681c0e546c98f46ccdf104503301,True,True,True,False,True,True,True,True,True,True,True
d7dc3e399a874da5f9b7330759b0853fc275ca82,False,False,True,True,True,True,True,True,True,True,True
c5a4cf5dd6850d0d4acd73745d30331203702345,False,False,True,True,True,True,True,True,True,True,True
60439c6de4d47adfdf617fa85c4e42bd6cccb937,False,False,False,False,True,True,True,True,True,True,True
1d6609afb925b8ff04508658812d5d1c86ea9e13,True,False,False,True,True,True,True,True,True,True,True
0ab98802d18366d7b62cb6cb522662de22a35233,True,True,True,False,True,True,True,True,True,True,True
4ddcf46bb6d138edaa8a5d211db611a2c92acf86,False,True,True,False,True,True,True,True,True,True,True
3ea9266b1c172eab44b927d3143b278f62b3dddd,True,True,True,False,True,True,True,True,True,True,True
6f14e38f9c1f415008229f55ecd45e8c8de74f71,False,False,True,True,True,True,True,True,True,True,True
049979291ef149a009eda747acc6592a73e66241,False,False,True,True,True,True,True,True,True,True,True
fd549d927f9538e975a204d925d4de58f05b49fd,False,False,True,False,True,True,True,True,True,True,True
cab03bcafadc954df815e738469eaf2ac2e045a1,True,True,True,False,True,True,True,True,True,True,True
594fc0e6ce7c5edbbe3e2dd72f9a5b684d136f59,True,True,True,False,True,True,True,True,True,True,True
d3e38866ea91dfc71eac82e7773ee6b97aa444ce,True,True,True,False,True,True,True,True,True,True,True
7bb11092476d13e0e8f5ad33efe1770f623f7439,False,False,True,False,True,True,True,True,True,True,True
6c377b5aa722558e3868d74c966340695b09060e,False,False,True,True,True,True,True,True,True,True,True
b21e8ced84cbb728d2ddbc166b45a84f5c33d4c1,False,False,True,False,True,True,True,True,True,True,True
c4e217fc7335a18501a4fa590ed50cecf1a64242,False,False,False,True,True,True,True,True,True,True,True
fc450a3dea3a601231475f7fa043bf92efbfc707,False,True,True,True,True,True,True,True,True,True,True
1813a378d8c380b50f7c9ec257571901401e53d1,False,False,True,True,True,True,True,True,True,True,True
5f48cf99d084ac33be91525e8ccef325789d3a47,False,False,True,False,True,True,True,True,True,True,True
249ecee4813b92e19deadc79ab8cac086102229b,False,False,False,True,True,True,True,True,True,True,True
d3b76380d2856001e7b931cec1c35933ab6ef92b,True,False,True,True,True,True,True,True,True,True,True
91f509c6cd2325dfbf640526b0e0388395e48b39,False,False,True,False,True,True,True,True,True,True,True
4f433a6ef972b189e357e4f59797dfa5a30e3075,False,True,True,True,True,True,True,True,True,True,True
bf4ee1b2af373c57b8c8c5ec0353b226248c08f6,False,False,True,True,True,True,True,True,True,True,True
d2fb5a22c24bc0f93f27aee62f956ff8530256e6,False,False,True,False,True,True,True,True,True,True,True
d26d5cfeb13c98deec909a5558e96d50eddeab62,False,False,True,False,True,True,True,True,True,True,True
e2542c8c3c0400c5be3d42138f055d6a8ded518a,False,False,True,True,True,True,True,True,True,True,True
1cecb65e2787b4e57d3e5a57f65c831a48ce5c67,False,False,True,True,True,True,True,True,True,True,True
d9de5285e1cd41cab665efd9b8b69e135abe6d31,False,False,True,True,True,True,True,True,True,True,True
e716c4851f3caa387ff1d9d5411ee1a363abc968,False,False,True,True,True,True,True,True,True,True,True
a2f2e66d2530c16754a62b12b4fb0d0706174423,False,False,True,True,True,True,True,True,True,True,True
4729649a1741bd6e137c3b819ec5908187a6909c,False,False,True,False,True,True,True,True,True,True,True
3a848cb95fdc5cc5ce2d0f8a883d1a60ade35654,True,False,True,False,True,True,True,True,True,True,True
8f5dbc78ba89cccb0b24268edbba30fa09c05906,True,False,True,False,True,True,True,True,True,True,True
e40be33559b0b163c13fc788d9e3a735f3984514,True,True,True,False,True,True,True,True,True,True,True
e8ce1a54e8eb87a34e2656cfc223c2ec9f594651,False,False,True,False,True,True,True,True,True,True,True
f97852d950e193af61846b7d4b30d1bfe2207c12,False,False,True,False,True,True,True,True,True,True,True
768aacf76994957e7572a9ccb6cb7697501e3cf9,False,False,True,False,True,True,True,True,True,True,True
8865825f53f59f463162316949b50778acef20e7,True,False,True,False,True,True,True,True,True,True,True
583a319dcef828f38936f3638d4d8ecdb5e9d9f7,False,False,True,False,True,True,True,True,True,True,True
6d9346562e4e6e46b7ea66a15cf36742cc80727c,False,False,True,False,True,True,True,True,True,True,True
1ec8d33b0f006c6ba44f429429cd68a78d965ebf,True,False,True,False,True,True,True,True,True,True,True
ab10c42ce3339a1f342f5d6f5f0399845e249903,False,False,True,False,True,True,True,True,True,True,True
f6cb9744decd2fc04ae526e067ea174a834764d0,False,True,True,False,True,True,True,True,True,True,True
9dc78dc2f32a8c28e65860cd23805a1f2e9b65f0,False,False,True,True,True,True,True,True,True,True,True
765302488c2487a666e6dc907152bcbb8cdee1c3,False,False,True,False,True,True,True,True,True,True,True
c3391114c56d472e5e7b22eb3ae6f7e48be0cb02,False,False,True,True,True,True,True,True,True,True,True
cc875b9737395eb7604288ad3bbd63fd035e5ba7,False,False,True,True,True,True,True,True,True,True,True
1b4884f4ba3e5c0f9b561fc4821bf0c18c52ac62,False,False,True,False,True,True,True,True,True,True,True
13b54007bd4d66b65958af88cfbed20665a91475,True,True,True,False,True,True,True,True,True,True,True
27ba8ac53076a78b7f56ada2a1b06ced8de27f7a,True,False,True,False,True,True,True,True,True,True,True
14ee9508d95d07033990949c15302ad9d9e39c04,True,False,True,False,True,True,True,True,True,True,True
e96f1fa60118d9521e5738251cd0cfbf33ff3714,False,False,True,False,True,True,True,True,True,True,True
75715bfe5d0f0d27c6699429cbde56739d450f9c,False,False,True,True,True,True,True,True,True,True,True
96dd92cfc53ff30ab293a411728009da79251a02,False,False,True,False,True,True,True,True,True,True,True
2932baede89fc010d5ab0bd32aa8e2b41d1ecd06,False,True,True,False,True,True,True,True,True,True,True
c2ea9ad89c48382790a6c9b4bdce532f6291db98,False,False,True,True,True,True,True,True,True,True,True
e278789983a99e9257cfc1494dca5913fdd57448,False,False,True,True,True,True,True,True,True,True,True
6cc19fe35202ddab23dc2e2fe720ae057668385e,False,False,True,True,True,True,True,True,True,True,True
fdb633016e43c7825e9e99031d035b07222c2962,True,False,True,False,True,True,True,True,True,True,True
90f368b7332a66467bc39cec80269f0a53551954,False,False,True,True,True,True,True,True,True,True,True
ac943e5667e50cf94b1b5f6220fe634f30d18073,False,False,True,False,True,True,True,True,True,True,True
d254b98ddf36c5c222071ef77c8270c58bb1773a,False,False,True,True,True,True,True,True,True,True,True
764387e63e68b15d8d7622f9e7ae46ea649f00c4,False,False,True,False,True,True,True,True,True,True,True
709f0d17190377f697dbea234d3381cc722380cb,False,False,True,False,True,True,True,True,True,True,True
2413aba02acb6b8baac22863eb73d130b671e7c7,False,False,True,True,True,True,True,True,True,True,True
5db3385f87793802159e660f19a663d5e2c42cfe,False,True,True,True,True,True,True,True,True,True,True
bd3fd986c4a4ab22591e35d1f6b71682ef5eb750,False,False,True,True,True,True,True,True,True,True,True
ce749e48a8f9e949648644a8ecda3200332d6d1d,False,False,True,True,True,True,True,True,True,True,True
d19706637ec176c8bb81cf4e5805605f471d7203,False,False,True,True,True,True,True,True,True,True,True
2d9cfc0c9692d2a372172ea9098e5fd3fd800fb0,False,False,True,False,True,True,True,True,True,True,True
70837ed3336f636f27ba994f4826fbda57458e1b,False,True,True,False,True,True,True,True,True,True,True
8ec7719ee039b586c5a26482fe8540e6ab64d41b,True,False,True,False,True,True,True,True,True,True,True
9144e0297ff5a07b6ce31012b24beb7e1e8275f3,False,False,False,True,True,True,True,True,True,True,True
7d23c1f52f3e7f790c844f8370c4861209454d5e,False,False,True,False,True,True,True,True,True,True,True
26cbe475257f833c8e85ab752efeb4bce869f910,True,False,True,False,True,True,True,True,True,True,True
7341bfd60080202ff6f374a1205c39db09ddad57,False,False,False,True,True,True,True,True,True,True,True
ed2f3a3835bdb5fbb55052b55f168951f4db42f9,False,False,True,True,True,True,True,True,True,True,True
c514e8cc37c99a8ea3af2a197dd1062ad0bac962,True,False,True,False,True,True,True,True,True,True,True
b8e29f13df135bb06511a04db2ec5247645466fa,False,False,True,True,True,True,True,True,True,True,True
d57cdc37fc649a312fad5d0e013ef401518ff62b,False,False,True,True,True,True,True,True,True,True,True
0f5a694681a5be8d0cad43bbb9d4dc09251072e2,False,False,True,False,True,True,True,True,True,True,True
b7aa0bd0ca5628814ee7548a463a921a0201c866,False,False,True,False,True,True,True,True,True,True,True
abb67cea46c967a325ae240aef18aeae1cdf618e,True,True,True,False,True,True,True,True,True,True,True
174b3daf558adbf3f386c73655baa3ee9ed61d7f,False,True,True,False,True,True,True,True,True,True,True
5e667b52aea404c6a0aaca1f8850f0e0cc5b605f,False,True,True,False,True,True,True,True,True,True,True
41cb072fad68e644a9ededa25736e34d96f75cd4,False,False,True,True,True,True,True,True,True,True,True
03fb3d5a537701ef440f2d5b3592f8fa6070230a,False,False,True,False,True,True,True,True,True,True,True
b6a2388b6edb4430c29ed4e9ff2f0e4cb65b18f6,True,False,True,False,True,True,True,True,True,True,True
9f03bc12883f550d3603b35980f4564929b94040,False,False,True,True,True,True,True,True,True,True,True
1114c9a725daed558a31550b972ba6e401405f5b,False,False,True,True,True,True,True,True,True,True,True
c1c55a91b3e516de22ae23f9fe2b12b0d2775033,False,False,True,True,True,True,True,True,True,True,True
a42f600fbb06e2b3e726923abbc2368d792dfe27,False,False,True,True,True,True,True,True,True,True,True
c04768bcf93ba6b306b4557b33133dc00adeffb5,True,False,True,False,True,True,True,True,True,True,True
771ff5db71e4a81408133d511c4e55c27600ec21,False,False,True,True,True,True,True,True,True,True,True
fb7b3f3f3b53332a2ed02e57c5c146b34b248ba0,False,False,True,True,True,True,True,True,True,True,True
5244b6ce32e862d0586ef806347fa3f83659b0a0,False,False,True,False,True,True,True,True,True,True,True
5843ac1f65c1b7fabc56d290af2b9a22731b268d,False,False,True,False,True,True,True,True,True,True,True
42bc39e77be7fb82136ec340be69fb73b89c05c9,True,False,True,False,True,True,True,True,True,True,True
a6a4638b359e5bb904e7c2c9b4db559350269864,False,False,True,True,True,True,True,True,True,True,True
23d223799df0cc460efb1ee71f4d1a19a3f3b1b6,True,False,True,False,True,True,True,True,True,True,True
6af00d06b57603ca436371e0e14f9c10b5907685,True,True,True,False,True,True,True,True,True,True,True
8353736a72bdbeb9c28263a5da0b177d772d12ef,False,False,True,False,True,True,True,True,True,True,True
aff919090b84cfae737a03dbe5b938f341b96a41,False,False,True,True,True,True,True,True,True,True,True
802945395094c5da06521b24e59c8498d87a74f3,True,True,True,False,True,True,True,True,True,True,True
